fr4	0	[[17990000, 18060999], [19644000, 19652999], [20280000, 20332999], [22756000, 22763999], [27516000, 27527999], [28931000, 28936999], [29963000, 29973999], [32832000, 32856999], [33667000, 33693999], [39282000, 39302999], [49563000, 49592999], [49682000, 49746999]]
fr4	1	[[17189000, 17367999], [17455000, 17487999], [20253000, 20272999], [28012000, 28036999], [31558000, 31603999], [31650000, 31666999], [31743000, 31942999], [43488000, 43498999], [49537000, 49554999], [49661000, 49678999]]
fr5	0	[[17089000, 17148999], [17238000, 17368999], [20308000, 20312999], [20706000, 20731999], [25673000, 25700999], [31003000, 31086999], [31785000, 32353999], [32669000, 32722999], [32754000, 32760999], [36646000, 36665999], [39282000, 39302999], [50291000, 50349999]]
fr5	1	[[17089000, 17151999], [17197000, 17368999], [20306000, 20332999], [20706000, 20720999], [22783000, 22876999], [25030000, 25198999], [29253000, 29260999], [31062000, 31089999], [31092000, 31113999], [32676000, 32721999], [32859000, 32917999], [36646000, 36665999], [40278000, 40300999], [41781000, 41791999], [42019000, 42140999], [42152000, 42204999], [48695000, 48700999], [49274000, 49301999], [50149000, 50349999]]
fr6	0	[[16848000, 16852999], [17072000, 17367999], [17779000, 17812999], [19637000, 19642999], [27563000, 27641999], [31074000, 31087999], [34401000, 34404999], [34431000, 34556999], [36589000, 36632999], [49437000, 49440999], [49647000, 49652999]]
fr6	1	[[17021000, 17067999], [17195000, 17233999], [22756000, 22763999], [23813000, 23850999], [26781000, 26790999], [27872000, 27913999], [29823000, 29845999], [32844000, 32902999], [32917000, 32949999], [37365000, 37495999], [41781000, 41792999], [42019000, 42140999], [42152000, 42204999], [49087000, 49174999], [49537000, 49554999]]
fr7	0	[[17274000, 17316999], [17707000, 17892999], [20131000, 20140999], [23831000, 23846999], [31558000, 31603999], [31662000, 31665999], [31743000, 31942999], [36976000, 37002999], [49538000, 49554999], [49563000, 49591999], [49693000, 49718999], [49786000, 49793999]]
fr7	1	[[17092000, 17148999], [22756000, 22764999], [23812000, 23847999], [31548000, 31626999], [31651000, 31740999], [34401000, 34404999], [36755000, 36899999], [48662000, 48688999], [50686000, 50771999]]
fr8	0	[[17080000, 17151999], [17194000, 17227999], [20285000, 20332999], [20708000, 20720999], [29960000, 29983999], [32667000, 32824999], [32959000, 32979999], [49530000, 49554999], [49753000, 49777999], [49963000, 49969999], [50332000, 50343999]]
fr8	1	[[16625000, 16665999], [16671000, 16675999], [16680000, 16696999], [17189000, 17367999], [23806000, 23816999], [27336000, 27365999], [34401000, 34404999], [46914000, 46918999], [49062000, 49069999], [49221000, 49261999], [49722000, 49741999]]
fr9	0	[[16866000, 16920999], [16928000, 16946999], [17488000, 17648999], [20306000, 20332999], [20708000, 20731999], [25686000, 25838999], [31073000, 31082999], [32666000, 32950999], [34401000, 34403999], [48695000, 48699999], [49274000, 49315999], [49403000, 49489999], [49522000, 49554999], [50956000, 50981999]]
fr9	1	[[16848000, 16868999], [17075000, 17149999], [17195000, 17349999], [18000000, 18058999], [18236000, 18256999], [20252000, 20272999], [31445000, 31527999], [32673000, 32761999], [34151000, 34222999], [39282000, 39302999], [41781000, 41791999], [42019000, 42140999], [42152000, 42204999], [45801000, 45812999], [49724000, 49751999]]
