sp15	1	[[17434000, 17453999], [17484000, 17503999], [17510000, 17549999], [17896000, 17903999], [17988000, 18023999], [18326000, 18363999], [18390000, 18407999], [18526000, 18597999], [19252000, 19279999], [19430000, 19455999], [20926000, 20939999], [22370000, 22425999], [22518000, 22519999], [23556000, 23565999], [24036000, 24053999], [24084000, 24087999], [24442000, 24547999], [25264000, 25275999], [25520000, 25535999], [25606000, 25611999], [25860000, 25887999], [25926000, 25931999], [26216000, 26253999], [26420000, 26455999], [26472000, 26485999], [26632000, 26643999], [27034000, 27051999], [27062000, 27083999], [27376000, 27393999], [27432000, 27437999], [27614000, 27621999], [27668000, 27719999], [27846000, 27859999], [27922000, 27923999], [27928000, 27957999], [29584000, 29641999], [29836000, 29931999], [30416000, 30431999], [30734000, 30759999], [31012000, 31019999], [31660000, 31725999], [32348000, 32357999], [32452000, 32463999], [32700000, 32735999], [32788000, 32815999], [32992000, 33023999], [33602000, 33647999], [33720000, 33737999], [34122000, 34131999], [34414000, 34421999], [35796000, 35829999], [36792000, 36803999], [36828000, 36857999], [37028000, 37067999], [37092000, 37097999], [38020000, 38035999], [38534000, 38569999], [39286000, 39313999], [39754000, 39763999], [40078000, 40105999], [40760000, 40769999], [41378000, 41397999], [42062000, 42139999], [42198000, 42233999], [42288000, 42295999], [42306000, 42321999], [42792000, 42805999], [42932000, 42947999], [43216000, 43217999], [43254000, 43375999], [43510000, 43515999], [43558000, 43605999], [44640000, 44689999], [45110000, 45119999], [45438000, 45443999], [46008000, 46013999], [46350000, 46357999], [46484000, 46501999], [46614000, 46677999], [46714000, 46729999], [46814000, 46819999], [47284000, 47297999], [48666000, 48675999], [48836000, 48887999], [48934000, 48943999], [49018000, 49029999], [49192000, 49199999], [49344000, 49363999], [49400000, 49409999], [49458000, 49489999], [49638000, 49657999], [49668000, 49697999], [49790000, 49801999], [50190000, 50287999]]
sp16	0	[[17488000, 17555999], [39286000, 39301999], [43290000, 43301999], [49636000, 49647999]]
sp16	1	[[17488000, 17555999], [39286000, 39301999], [43290000, 43301999], [49636000, 49647999]]
sp17	0	[[17528000, 17549999], [17722000, 17725999], [17892000, 17905999], [18322000, 18405999], [18608000, 18641999], [19430000, 19441999], [20924000, 20941999], [22374000, 22383999], [22518000, 22519999], [23556000, 23621999], [23840000, 23857999], [24036000, 24055999], [24070000, 24095999], [24098000, 24107999], [24456000, 24509999], [25528000, 25555999], [25930000, 25933999], [26230000, 26247999], [26416000, 26479999], [26532000, 26603999], [26636000, 26643999], [27070000, 27085999], [27670000, 27701999], [27804000, 27857999], [28086000, 28101999], [29424000, 29431999], [29826000, 29917999], [30730000, 30743999], [31662000, 31665999], [32456000, 32507999], [32694000, 32761999], [32784000, 32791999], [32796000, 32819999], [32830000, 32835999], [32994000, 33023999], [33036000, 33037999], [33048000, 33049999], [33610000, 33619999], [34122000, 34139999], [35976000, 35981999], [36554000, 36563999], [36618000, 36627999], [36780000, 36857999], [37018000, 37115999], [38530000, 38543999], [39286000, 39311999], [42080000, 42115999], [42134000, 42149999], [42164000, 42167999], [43246000, 43401999], [43566000, 43617999], [43698000, 43701999], [44144000, 44147999], [45438000, 45465999], [46032000, 46043999], [46076000, 46117999], [46350000, 46351999], [46614000, 46733999], [46790000, 46819999], [47056000, 47083999], [47142000, 47177999], [47284000, 47299999], [47586000, 47609999], [48834000, 48883999], [49014000, 49033999], [49064000, 49081999], [49192000, 49201999], [49458000, 49465999], [49586000, 49607999], [49640000, 49669999], [49678000, 49751999], [49918000, 49947999], [50194000, 50213999]]
sp17	1	[[17528000, 17549999], [17722000, 17725999], [17892000, 17905999], [18322000, 18405999], [18608000, 18641999], [19430000, 19441999], [20924000, 20941999], [22374000, 22383999], [22518000, 22519999], [23556000, 23621999], [23840000, 23857999], [24036000, 24055999], [24070000, 24095999], [24098000, 24107999], [24456000, 24509999], [25528000, 25555999], [25930000, 25933999], [26230000, 26247999], [26416000, 26479999], [26532000, 26603999], [26636000, 26643999], [27070000, 27085999], [27670000, 27701999], [27804000, 27857999], [28086000, 28101999], [29424000, 29431999], [29826000, 29917999], [30730000, 30743999], [31662000, 31665999], [32456000, 32507999], [32694000, 32761999], [32784000, 32791999], [32796000, 32819999], [32830000, 32835999], [32994000, 33023999], [33036000, 33037999], [33048000, 33049999], [33610000, 33619999], [34122000, 34139999], [35976000, 35981999], [36554000, 36563999], [36618000, 36627999], [36780000, 36857999], [37018000, 37115999], [38530000, 38543999], [39286000, 39311999], [42080000, 42115999], [42134000, 42149999], [42164000, 42167999], [43246000, 43401999], [43566000, 43617999], [43698000, 43701999], [44144000, 44147999], [45438000, 45465999], [46032000, 46043999], [46076000, 46117999], [46350000, 46351999], [46614000, 46733999], [46790000, 46819999], [47056000, 47083999], [47142000, 47177999], [47284000, 47299999], [47586000, 47609999], [48834000, 48883999], [49014000, 49033999], [49064000, 49081999], [49192000, 49201999], [49458000, 49465999], [49586000, 49607999], [49640000, 49669999], [49678000, 49751999], [49918000, 49947999], [50194000, 50213999]]
sp18	0	[[17538000, 17539999], [17544000, 17545999], [26636000, 26647999], [39288000, 39303999], [43558000, 43585999], [49640000, 49715999]]
sp18	1	[[17538000, 17539999], [17544000, 17545999], [26636000, 26647999], [39288000, 39303999], [43558000, 43585999], [49640000, 49715999]]
sp19	0	[[17430000, 17455999], [17482000, 17495999], [17512000, 17555999], [17722000, 17739999], [17988000, 18027999], [18320000, 18407999], [18554000, 18565999], [19156000, 19169999], [19414000, 19453999], [19616000, 19629999], [19676000, 19725999], [20926000, 20945999], [21422000, 21427999], [22112000, 22113999], [22370000, 22385999], [22414000, 22423999], [22518000, 22519999], [23550000, 23567999], [23612000, 23621999], [23848000, 23863999], [23976000, 23995999], [24036000, 24087999], [24460000, 24471999], [25520000, 25559999], [25868000, 25885999], [25928000, 26025999], [26098000, 26137999], [26232000, 26251999], [26284000, 26293999], [26392000, 26455999], [26462000, 26475999], [26636000, 26655999], [27066000, 27083999], [27376000, 27393999], [27594000, 27609999], [27612000, 27621999], [27662000, 27711999], [27716000, 27723999], [27804000, 27809999], [27904000, 27941999], [28086000, 28115999], [29374000, 29429999], [29594000, 29641999], [29840000, 29887999], [30236000, 30239999], [30420000, 30435999], [30678000, 30697999], [30728000, 30751999], [30942000, 30965999], [31574000, 31723999], [32348000, 32377999], [32452000, 32515999], [32830000, 32839999], [32992000, 33055999], [33600000, 33647999], [33670000, 33739999], [33766000, 33801999], [34124000, 34139999], [35808000, 35829999], [35978000, 35985999], [36426000, 36433999], [36556000, 36563999], [36620000, 36627999], [36846000, 36859999], [37006000, 37069999], [37078000, 37095999], [37264000, 37273999], [38012000, 38037999], [38050000, 38061999], [38526000, 38569999], [38694000, 38711999], [39286000, 39311999], [40098000, 40133999], [40760000, 40779999], [42058000, 42227999], [42238000, 42253999], [42288000, 42295999], [42304000, 42321999], [42786000, 42811999], [42882000, 42947999], [43214000, 43223999], [43242000, 43407999], [43550000, 43587999], [43698000, 43707999], [44504000, 44537999], [44644000, 44693999], [45094000, 45127999], [45338000, 45345999], [45634000, 45655999], [45834000, 45853999], [45980000, 46043999], [46316000, 46375999], [46484000, 46501999], [46654000, 46851999], [47130000, 47177999], [47286000, 47299999], [47396000, 47415999], [47784000, 47787999], [48616000, 48675999], [48834000, 48873999], [49344000, 49353999], [49458000, 49471999], [49480000, 49519999], [49600000, 49611999], [49638000, 49663999], [49682000, 49697999], [49792000, 49809999], [49916000, 49949999], [50194000, 50289999]]
sp19	1	[[17430000, 17455999], [17482000, 17495999], [17512000, 17555999], [17722000, 17739999], [17988000, 18027999], [18320000, 18407999], [18554000, 18565999], [19156000, 19169999], [19414000, 19453999], [19616000, 19629999], [19676000, 19725999], [20926000, 20945999], [21422000, 21427999], [22112000, 22113999], [22370000, 22385999], [22414000, 22423999], [22518000, 22519999], [23550000, 23567999], [23612000, 23621999], [23848000, 23863999], [23976000, 23995999], [24036000, 24087999], [24460000, 24471999], [25520000, 25559999], [25868000, 25885999], [25928000, 26025999], [26098000, 26137999], [26232000, 26251999], [26284000, 26293999], [26392000, 26455999], [26462000, 26475999], [26636000, 26655999], [27066000, 27083999], [27376000, 27393999], [27594000, 27609999], [27612000, 27621999], [27662000, 27711999], [27716000, 27723999], [27804000, 27809999], [27904000, 27941999], [28086000, 28115999], [29374000, 29429999], [29594000, 29641999], [29840000, 29887999], [30236000, 30239999], [30420000, 30435999], [30678000, 30697999], [30728000, 30751999], [30942000, 30965999], [31574000, 31723999], [32348000, 32377999], [32452000, 32515999], [32830000, 32839999], [32992000, 33055999], [33600000, 33647999], [33670000, 33739999], [33766000, 33801999], [34124000, 34139999], [35808000, 35829999], [35978000, 35985999], [36426000, 36433999], [36556000, 36563999], [36620000, 36627999], [36846000, 36859999], [37006000, 37069999], [37078000, 37095999], [37264000, 37273999], [38012000, 38037999], [38050000, 38061999], [38526000, 38569999], [38694000, 38711999], [39286000, 39311999], [40098000, 40133999], [40760000, 40779999], [42058000, 42227999], [42238000, 42253999], [42288000, 42295999], [42304000, 42321999], [42786000, 42811999], [42882000, 42947999], [43214000, 43223999], [43242000, 43407999], [43550000, 43587999], [43698000, 43707999], [44504000, 44537999], [44644000, 44693999], [45094000, 45127999], [45338000, 45345999], [45634000, 45655999], [45834000, 45853999], [45980000, 46043999], [46316000, 46375999], [46484000, 46501999], [46654000, 46851999], [47130000, 47177999], [47286000, 47299999], [47396000, 47415999], [47784000, 47787999], [48616000, 48675999], [48834000, 48873999], [49344000, 49353999], [49458000, 49471999], [49480000, 49519999], [49600000, 49611999], [49638000, 49663999], [49682000, 49697999], [49792000, 49809999], [49916000, 49949999], [50194000, 50289999]]
sp20	0	[[17492000, 17555999], [39286000, 39301999]]
sp20	1	[[17492000, 17555999], [39286000, 39301999]]
sp21	0	[[17490000, 17555999], [39286000, 39305999], [49458000, 49465999], [49640000, 49693999]]
sp21	1	[[17490000, 17555999], [39286000, 39305999], [49458000, 49465999], [49640000, 49693999]]
sp22	0	[[17430000, 17449999], [17488000, 17555999], [17892000, 17923999], [17946000, 17961999], [17972000, 17973999], [17978000, 18021999], [18308000, 18371999], [18390000, 18407999], [18568000, 18641999], [19222000, 19279999], [19412000, 19455999], [19590000, 19633999], [19674000, 19725999], [19804000, 19829999], [20908000, 20939999], [21424000, 21425999], [22370000, 22431999], [22516000, 22519999], [23550000, 23563999], [23954000, 24087999], [24270000, 24271999], [24426000, 24463999], [24470000, 24569999], [25522000, 25557999], [25856000, 25891999], [25910000, 26025999], [26090000, 26145999], [26170000, 26259999], [26284000, 26297999], [26416000, 26437999], [26470000, 26485999], [26588000, 26599999], [27034000, 27045999], [27072000, 27083999], [27336000, 27343999], [27376000, 27393999], [27404000, 27439999], [27464000, 27469999], [27526000, 27621999], [27662000, 27723999], [27786000, 27851999], [27854000, 27855999], [27900000, 27971999], [28086000, 28105999], [28112000, 28119999], [29348000, 29429999], [29494000, 29517999], [29582000, 29609999], [29624000, 29641999], [29840000, 29883999], [29900000, 29917999], [30232000, 30241999], [30422000, 30455999], [30576000, 30593999], [30678000, 30697999], [30728000, 30757999], [31012000, 31027999], [31574000, 31739999], [32222000, 32235999], [32782000, 32815999], [32830000, 32835999], [32988000, 33055999], [33246000, 33303999], [33608000, 33639999], [33672000, 33799999], [34412000, 34423999], [34840000, 34849999], [35166000, 35173999], [35614000, 35621999], [35808000, 35829999], [35968000, 35985999], [36374000, 36391999], [36554000, 36563999], [36618000, 36643999], [36788000, 36803999], [36852000, 36863999], [36896000, 36937999], [37008000, 37129999], [37388000, 37401999], [37436000, 37455999], [38516000, 38569999], [38960000, 39007999], [39290000, 39323999], [39434000, 39447999], [39742000, 39765999], [40068000, 40145999], [40198000, 40215999], [40694000, 40727999], [40748000, 40779999], [41378000, 41389999], [42058000, 42219999], [42788000, 42953999], [43212000, 43221999], [43246000, 43399999], [43566000, 43613999], [43690000, 43715999], [44498000, 44531999], [44658000, 44709999], [45100000, 45127999], [45432000, 45467999], [45500000, 45509999], [46024000, 46069999], [46336000, 46355999], [46582000, 46847999], [47142000, 47177999], [47284000, 47305999], [47588000, 47609999], [47686000, 47725999], [47784000, 47787999], [47892000, 47939999], [47958000, 47991999], [48598000, 48655999], [48668000, 48671999], [48836000, 48887999], [48920000, 48943999], [49344000, 49413999], [49456000, 49471999], [49480000, 49519999], [49582000, 49591999], [49596000, 49611999], [49642000, 49697999], [49706000, 49809999], [49900000, 49935999], [50192000, 50325999]]
sp22	1	[[17430000, 17449999], [17488000, 17555999], [17892000, 17923999], [17946000, 17961999], [17972000, 17973999], [17978000, 18021999], [18308000, 18371999], [18390000, 18407999], [18568000, 18641999], [19222000, 19279999], [19412000, 19455999], [19590000, 19633999], [19674000, 19725999], [19804000, 19829999], [20908000, 20939999], [21424000, 21425999], [22370000, 22431999], [22516000, 22519999], [23550000, 23563999], [23954000, 24087999], [24270000, 24271999], [24426000, 24463999], [24470000, 24569999], [25522000, 25557999], [25856000, 25891999], [25910000, 26025999], [26090000, 26145999], [26170000, 26259999], [26284000, 26297999], [26416000, 26437999], [26470000, 26485999], [26588000, 26599999], [27034000, 27045999], [27072000, 27083999], [27336000, 27343999], [27376000, 27393999], [27404000, 27439999], [27464000, 27469999], [27526000, 27621999], [27662000, 27723999], [27786000, 27851999], [27854000, 27855999], [27900000, 27971999], [28086000, 28105999], [28112000, 28119999], [29348000, 29429999], [29494000, 29517999], [29582000, 29609999], [29624000, 29641999], [29840000, 29883999], [29900000, 29917999], [30232000, 30241999], [30422000, 30455999], [30576000, 30593999], [30678000, 30697999], [30728000, 30757999], [31012000, 31027999], [31574000, 31739999], [32222000, 32235999], [32782000, 32815999], [32830000, 32835999], [32988000, 33055999], [33246000, 33303999], [33608000, 33639999], [33672000, 33799999], [34412000, 34423999], [34840000, 34849999], [35166000, 35173999], [35614000, 35621999], [35808000, 35829999], [35968000, 35985999], [36374000, 36391999], [36554000, 36563999], [36618000, 36643999], [36788000, 36803999], [36852000, 36863999], [36896000, 36937999], [37008000, 37129999], [37388000, 37401999], [37436000, 37455999], [38516000, 38569999], [38960000, 39007999], [39290000, 39323999], [39434000, 39447999], [39742000, 39765999], [40068000, 40145999], [40198000, 40215999], [40694000, 40727999], [40748000, 40779999], [41378000, 41389999], [42058000, 42219999], [42788000, 42953999], [43212000, 43221999], [43246000, 43399999], [43566000, 43613999], [43690000, 43715999], [44498000, 44531999], [44658000, 44709999], [45100000, 45127999], [45432000, 45467999], [45500000, 45509999], [46024000, 46069999], [46336000, 46355999], [46582000, 46847999], [47142000, 47177999], [47284000, 47305999], [47588000, 47609999], [47686000, 47725999], [47784000, 47787999], [47892000, 47939999], [47958000, 47991999], [48598000, 48655999], [48668000, 48671999], [48836000, 48887999], [48920000, 48943999], [49344000, 49413999], [49456000, 49471999], [49480000, 49519999], [49582000, 49591999], [49596000, 49611999], [49642000, 49697999], [49706000, 49809999], [49900000, 49935999], [50192000, 50325999]]
sp23	0	[[17438000, 17453999], [17484000, 17551999], [18338000, 18407999], [19432000, 19455999], [21410000, 21427999], [22026000, 22049999], [22112000, 22121999], [22516000, 22519999], [23556000, 23563999], [23612000, 23627999], [24428000, 24453999], [25524000, 25561999], [26416000, 26433999], [26466000, 26485999], [27662000, 27701999], [27804000, 27859999], [28086000, 28091999], [29632000, 29663999], [29840000, 29913999], [30418000, 30443999], [30734000, 30821999], [30848000, 30855999], [31662000, 31709999], [32348000, 32371999], [32994000, 33023999], [33610000, 33615999], [35978000, 35979999], [36828000, 36865999], [37020000, 37065999], [38530000, 38571999], [39290000, 39323999], [42086000, 42093999], [43556000, 43603999], [44618000, 44647999], [45112000, 45125999], [45506000, 45507999], [46004000, 46067999], [46796000, 46819999], [47286000, 47297999], [48848000, 48887999], [49192000, 49195999], [49458000, 49519999], [49640000, 49647999], [49790000, 49811999]]
sp23	1	[[17438000, 17453999], [17484000, 17551999], [18338000, 18407999], [19432000, 19455999], [21410000, 21427999], [22026000, 22049999], [22112000, 22121999], [22516000, 22519999], [23556000, 23563999], [23612000, 23627999], [24428000, 24453999], [25524000, 25561999], [26416000, 26433999], [26466000, 26485999], [27662000, 27701999], [27804000, 27859999], [28086000, 28091999], [29632000, 29663999], [29840000, 29913999], [30418000, 30443999], [30734000, 30821999], [30848000, 30855999], [31662000, 31709999], [32348000, 32371999], [32994000, 33023999], [33610000, 33615999], [35978000, 35979999], [36828000, 36865999], [37020000, 37065999], [38530000, 38571999], [39290000, 39323999], [42086000, 42093999], [43556000, 43603999], [44618000, 44647999], [45112000, 45125999], [45506000, 45507999], [46004000, 46067999], [46796000, 46819999], [47286000, 47297999], [48848000, 48887999], [49192000, 49195999], [49458000, 49519999], [49640000, 49647999], [49790000, 49811999]]
sp24	0	[[17488000, 17551999], [26404000, 26423999], [27620000, 27627999], [32998000, 33011999], [38534000, 38565999], [39290000, 39303999], [42084000, 42103999], [42804000, 42835999], [43280000, 43345999], [43558000, 43603999], [44616000, 44647999], [45108000, 45117999], [46718000, 46729999], [49192000, 49201999]]
sp24	1	[[17488000, 17551999], [26404000, 26423999], [27620000, 27627999], [32998000, 33011999], [38534000, 38565999], [39290000, 39303999], [42084000, 42103999], [42804000, 42835999], [43280000, 43345999], [43558000, 43603999], [44616000, 44647999], [45108000, 45117999], [46718000, 46729999], [49192000, 49201999]]
fr25	0	[[17492000, 17549999], [39286000, 39301999]]
fr25	1	[[17492000, 17549999], [39286000, 39301999]]
fr26	0	[[17412000, 17455999], [17482000, 17495999], [17512000, 17549999], [17722000, 17739999], [17892000, 17915999], [17980000, 18027999], [18308000, 18407999], [18514000, 18543999], [18552000, 18595999], [18598000, 18647999], [18990000, 19007999], [19222000, 19281999], [19412000, 19455999], [19594000, 19655999], [19664000, 19725999], [19880000, 19905999], [20918000, 20939999], [22370000, 22385999], [22414000, 22431999], [22516000, 22519999], [23558000, 23625999], [23852000, 23863999], [23954000, 23997999], [24040000, 24107999], [24426000, 24561999], [24980000, 24997999], [25510000, 25561999], [25864000, 25891999], [25910000, 25935999], [26016000, 26025999], [26086000, 26143999], [26204000, 26261999], [26284000, 26299999], [26390000, 26479999], [26518000, 26535999], [26580000, 26599999], [26636000, 26643999], [26738000, 26779999], [27034000, 27041999], [27072000, 27085999], [27378000, 27393999], [27528000, 27531999], [27564000, 27623999], [27660000, 27723999], [27752000, 27839999], [27892000, 27893999], [27898000, 27947999], [28086000, 28119999], [28196000, 28205999], [28794000, 28799999], [29322000, 29395999], [29412000, 29417999], [29488000, 29517999], [29592000, 29641999], [29822000, 29879999], [30414000, 30447999], [30734000, 30743999], [30944000, 30961999], [31012000, 31021999], [31152000, 31167999], [31574000, 31577999], [31616000, 31735999], [32190000, 32235999], [32348000, 32365999], [32452000, 32515999], [32708000, 32761999], [32780000, 32819999], [32830000, 32835999], [32988000, 33055999], [33248000, 33305999], [33578000, 33647999], [33670000, 33707999], [33716000, 33745999], [33778000, 33795999], [34122000, 34139999], [34208000, 34211999], [34678000, 34687999], [35162000, 35171999], [35616000, 35621999], [35806000, 35823999], [36334000, 36449999], [36556000, 36563999], [36618000, 36627999], [36772000, 36801999], [36828000, 36937999], [37008000, 37097999], [37248000, 37255999], [37258000, 37285999], [37394000, 37401999], [38266000, 38299999], [38338000, 38361999], [38418000, 38439999], [38518000, 38571999], [38682000, 38745999], [38812000, 38837999], [38964000, 39003999], [39298000, 39313999], [39752000, 39763999], [39916000, 39917999], [40116000, 40145999], [40696000, 40697999], [40716000, 40725999], [40750000, 40779999], [41200000, 41201999], [41358000, 41397999], [41680000, 41689999], [41694000, 41757999], [41948000, 41951999], [42050000, 42243999], [42288000, 42293999], [42310000, 42319999], [42784000, 42861999], [42870000, 42957999], [43190000, 43229999], [43242000, 43409999], [43550000, 43617999], [43654000, 43715999], [44520000, 44531999], [44644000, 44677999], [45094000, 45127999], [45290000, 45297999], [45334000, 45379999], [45430000, 45467999], [45500000, 45509999], [45992000, 46067999], [46104000, 46117999], [46484000, 46503999], [46604000, 46853999], [46906000, 46921999], [47060000, 47083999], [47120000, 47177999], [47284000, 47307999], [47784000, 47787999], [47956000, 47993999], [48612000, 48675999], [48832000, 48889999], [48934000, 48943999], [49194000, 49199999], [49346000, 49415999], [49454000, 49471999], [49480000, 49519999], [49584000, 49589999], [49642000, 49697999], [49730000, 49809999], [49886000, 49957999], [50192000, 50343999]]
